"ride_id","driver_id","user_id","rating"
"3080851","105173","108736","1"
"3080852","","103103",""
"3080853","102758","112591",""
"3080854","109291","111975",""
"3080859","109336","116288",""
"3080860","","104566",""
"3080861","","104834",""
"3080863","112473","113150",""
"3080867","110932","102191",""
"3080868","105727","111989",""
"3080869","112521","112149","3"
"3080872","104603","100875","1"
"3080874","112980","102590",""
"3080877","","115152",""
"3080878","","101535",""
"3080881","","100450",""
"3080882","107350","106806",""
"3080884","","107516",""
"3080886","108298","111478",""
"3080888","107926","111965","1"
"3080889","117365","106785",""
"3080891","105574","116312","4"
"3080895","","108275",""
"3081012","","112081",""
"3080899","106127","104109","1"
"3080902","","101500",""
"3080903","101082","113728","5"
"3080904","","115411",""
"3080908","105343","100322","4"
"3080909","103281","111024",""
"3080913","","102032",""
"3080914","105181","107325","4"
"3080915","116441","101407","5"
"3080917","","101561",""
"3080918","108745","114390","5"
"3080922","","113252",""
"3080923","113712","100379","5"
"3080926","","109693",""
"3080927","","110048",""
"3080928","104205","111705","1"
"3080930","","114440",""
"3080931","","115244",""
"3080935","","111013",""
"3080936","113988","108417",""
"3080938","111438","102472",""
"3080940","110427","107635",""
"3080941","101613","114588","1"
"3080943","","100746",""
"3080950","113337","113730","3"
"3080953","116759","112942",""
"3080954","109208","105069","4"
"3080955","108208","109086","4"
"3080956","112346","117045",""
"3080957","","107861",""
"3080958","105824","103977",""
"3080959","103502","107942","5"
"3080965","","113779",""
"3080966","117126","113929","1"
"3080967","112127","116298","5"
"3080971","111774","107056","5"
"3080972","117292","103576","5"
"3080976","","113563",""
"3080977","","113978",""
"3080978","105860","110415","5"
"3080979","113451","110923",""
"3080980","","106938",""
"3080984","109623","107310","1"
"3080985","106322","106900",""
"3080987","","109626",""
"3080988","","104860",""
"3080989","108635","114429","1"
"3080991","","106180",""
"3080992","","103800",""
"3080993","","108134",""
"3080995","112323","104876",""
"3080998","104832","109423","3"
"3080999","103366","100384","5"
"3081000","","100908",""
"3081001","113637","101762",""
"3081003","","100837",""
"3081004","100760","117365","3"
"3081006","116622","113612","4"
"3081008","","101210",""
"3081013","103840","112731","5"
"3081015","104780","113816",""
"3081019","104431","115945","5"
"3081021","112363","101433",""
"3081022","","107213",""
"3081025","103916","108110",""
"3081026","","100546",""
"3081027","117053","117450","2"
"3081031","","106167",""
"3081035","101281","103245",""
"3081037","","115178",""
"3081038","101654","104492","2"
"3081042","102460","103707",""
"3081043","102242","114768",""
"3081044","","114852",""
"3081046","107844","103075","2"
"3081047","104965","101045","4"
"3081048","","115702",""
"3081049","","116556",""
"3081051","106210","117526","5"
"3081053","","102420",""
"3081054","112679","113760",""
"3081055","100927","101522","4"
"3081057","110929","102471",""
"3081058","","100631",""
"3081063","107771","112276","1"
"3081066","109225","104067","4"
"3081067","101996","113417",""
"3081072","117274","111507",""
"3081074","100478","107579","2"
"3081076","114405","116037",""
"3081078","","108053",""
"3081079","112888","105648",""
"3081080","116192","106387","4"
"3081083","","117304",""
"3081084","114955","115311",""
"3081085","103730","107768",""
"3081087","116651","102813",""
"3081088","115978","113308",""
"3081089","111629","110081","3"
"3081090","","109129",""
"3081092","105258","106056","4"
"3081093","","104666",""
"3081094","","106138",""
"3081095","114194","103921","4"
"3081096","114327","113449","1"
"3081098","116899","100293","1"
"3081101","111188","111299","4"
"3081102","","108574",""
"3081106","117148","106913","1"
"3081109","106848","111076","2"
"3081110","","104538",""
"3081111","","106527",""
"3081113","107228","109792","2"
"3081116","115070","113784","1"
"3081119","109413","106654",""
"3081120","115413","104624","3"
"3081122","108280","108681",""
"3081123","108933","101788","4"
"3081129","","115344",""
"3081131","103845","109195","3"
"3081135","","107455",""
"3081137","","111955",""
"3081138","","102583",""
"3081140","104762","115765","5"
"3081141","116163","107858","5"
"3081147","","105800",""
"3081149","","110325",""
"3081151","108825","110860","4"
"3081152","114794","111137","1"
"3081155","","108357",""
"3081158","","104417",""
"3081160","109217","108696","3"
"3081161","107048","115384",""
"3081162","105995","106555",""
"3081163","116775","101181","5"
"3081165","116319","110831",""
"3081166","112794","112701","3"
"3081167","111133","105113","2"
"3081168","111477","111263",""
"3081170","109074","106932",""
"3081171","113520","116297",""
"3081175","","115254",""
"3081176","","101688",""
"3081180","117519","105432","2"
"3081182","112543","117232","1"
"3081183","","106975",""
"3081184","","108224",""
"3081186","107050","110305",""
"3081191","","108862",""
"3081192","","108118",""
"3081193","110779","117095",""
"3081194","112014","110860","4"
"3081197","108127","117575","1"
"3081199","100903","105253",""
"3081200","114667","106501",""
"3081201","111939","101707","5"
"3081203","","116063",""
"3081208","","107697",""
"3081210","106303","103693",""
"3081212","102176","100978","4"
"3081213","111137","112306","1"
"3081215","","117504",""
"3081217","114961","101881","4"
"3081219","110260","114904","5"
"3081220","103777","103894","3"
"3081221","","114689",""
"3081222","110026","103757",""
"3081223","110127","114506",""
"3081224","111299","113381",""
"3081225","111023","112549","1"
"3081226","","100161",""
"3081227","114515","101678","4"
"3081230","","107526",""
"3081231","107754","111423",""
"3081232","110794","114503","2"
"3081233","","106120",""
"3081234","103716","102761","5"
"3081237","112084","116011","1"
"3081241","117476","105461","4"
"3081242","113108","114904","4"
"3081243","","106652",""
"3081246","104141","101617","5"
"3081248","","109223",""
"3081249","","106313",""
"3081250","","115699",""
"3081254","111460","106404","2"
"3081255","112579","101921","1"
"3081256","113194","107965",""
"3081257","104501","109583","2"
"3081258","114964","116707",""
"3081260","108065","100457","1"
"3081262","","115745",""
"3081267","","100303",""
"3081268","","104817",""
"3081273","","110878",""
"3081278","","117252",""
"3081279","","117211",""
"3081285","112639","115950","3"
"3081287","","117329",""
"3081288","112673","110948",""
"3081289","116642","101154","4"
"3081290","109228","111676",""
"3081292","","112281",""
"3081296","","107697",""
"3081297","","103069",""
"3081298","","112199",""
"3081301","113442","107743",""
"3081303","","114324",""
"3081306","114041","115240","1"
"3081309","","117225",""
"3081310","","107290",""
"3081311","112067","109140",""
"3081312","111815","113754","5"
"3081313","115467","111854","4"
"3081316","116488","108279",""
"3081319","116879","101066","1"
"3081320","104809","115630",""
"3081322","","115076",""
"3081323","100556","114294","5"
"3081325","108194","116290",""
"3081327","","115642",""
"3081328","114999","110931","1"
"3081332","","103035",""
"3081333","116774","101686","4"
"3081334","106398","109445","4"
"3081336","115122","113934","1"
"3081338","","115667",""
"3081341","","101049",""
"3081342","108122","114594","1"
"3081344","115867","102895",""
"3081347","112681","113433","1"
"3081348","","110487",""
"3081353","117044","112847",""
"3081357","","106058",""
"3081359","","112385",""
"3081360","114192","101051","3"
"3081361","107313","111162",""
"3081363","117530","101027","5"
"3081364","","108540",""
"3081368","110196","100677","2"
"3081370","103631","105828",""
"3081371","100447","113930","1"
"3081373","111598","110199",""
"3081375","109641","107472","1"
"3081376","104569","101305",""
"3081377","100392","113093","4"
"3081378","105244","115227","1"
"3081381","","104381",""
"3081384","103482","103210","5"
"3081386","114816","117420","5"
"3081387","111988","111725",""
"3081390","","109122",""
"3081392","","117291",""
"3081397","102788","107257","4"
"3081403","102987","100561",""
"3081404","105935","101613","3"
"3081405","117167","105434",""
"3081407","111652","102575",""
"3081410","106102","102028",""
"3081412","","104932",""
"3081413","104029","105487","5"
"3081415","","110196",""
"3081417","","113424",""
"3081418","","113879",""
"3081421","","105616",""
"3081424","107521","110698","1"
"3081425","107297","107661",""
"3081426","107928","107115",""
"3081430","110222","111045",""
"3081431","114058","104935",""
"3081432","","103003",""
"3081433","108498","110617","5"
"3081434","111958","104690","1"
"3081437","105169","104568","4"
"3081445","112320","104083","3"
"3081450","111227","104997","3"
"3081452","102853","116898","4"
"3081453","","100657",""
"3081455","104901","111053","5"
"3081456","116249","108005","4"
"3081458","101222","108751","5"
"3081459","108828","110669","4"
"3081462","102587","115563","3"
"3081464","","100586",""
"3081466","102199","111857","4"
"3081467","105972","109061","5"
"3081468","","101731",""
"3096894","","100537",""
"3081470","101018","111437","4"
"3081471","116101","101651","2"
"3081474","","100367",""
"3081475","104445","106506","3"
"3081478","103958","116395","4"
"3081480","111385","106674","4"
"3081481","116817","105282","1"
"3081483","","100018",""
"3081484","","103919",""
"3081485","108265","106807","4"
"3081488","","111356",""
"3081490","102668","104919","4"
"3081491","112769","111566",""
"3081492","","105351",""
"3081493","110841","105356","5"
"3081494","","115303",""
"3081496","109840","114534",""
"3081497","112395","102258","1"
"3081498","109681","117305","4"
"3081499","113259","112736","3"
"3081500","102420","111797","5"
"3081502","","109657",""
"3081503","109003","103894","3"
"3081507","109973","101818","1"
"3081509","100517","107446",""
"3081513","108833","107292",""
"3081514","","105124",""
"3081515","","116201",""
"3081516","102148","103183","5"
"3081518","104108","100928",""
"3081520","111920","116589",""
"3081521","","111914",""
"3081525","104021","115284","1"
"3081527","108639","100050",""
"3081528","109059","106643","4"
"3081530","109575","105549",""
"3081532","114210","110066","5"
"3081533","","113292",""
"3081537","","113121",""
"3081538","","107228",""
"3081541","101651","108918","5"
"3081542","","115800",""
"3081543","","110652",""
"3081546","116054","101282","5"
"3081547","102202","116133","2"
"3081549","104530","101878","1"
"3081552","","100970",""
"3081554","","109695",""
"3081558","108365","100037","1"
"3081560","112781","109388","4"
"3081563","114259","110827","2"
"3081564","","113047",""
"3081565","110892","107076","1"
"3081566","111288","107702","3"
"3081568","106506","109216","5"
"3081569","114053","107531","2"
"3081571","114678","100466",""
"3081572","111123","114327","5"
"3106618","","109109",""
"3081575","110240","100061","1"
"3081578","101043","116953",""
"3081583","107446","114220","1"
"3081588","111357","103383",""
"3081589","","109152",""
"3081594","","103455",""
"3081595","104624","105024","1"
"3081713","","112964",""
"3081597","116303","113911","4"
"3081600","","113383",""
"3081602","101993","105633",""
"3081605","","104153",""
"3081606","","112217",""
"3081609","","104233",""
"3081610","","116420",""
"3081612","102316","115818",""
"3081613","","106907",""
"3081615","","109915",""
"3081616","116002","107475",""
"3081618","","106861",""
"3081622","109499","109401","1"
"3081625","110495","109277",""
"3081626","102553","107331",""
"3081628","112621","117496","1"
"3081629","106796","112313",""
"3081632","","115699",""
"3081633","111696","107748",""
"3081637","","100624",""
"3081638","103418","117526","4"
"3081639","106605","108661","5"
"3081640","103561","112847",""
"3081641","","100706",""
"3081642","103765","113713","1"
"3081643","104489","117307","4"
"3081644","","114079",""
"3081645","","116005",""
"3081648","112314","104184","4"
"3081652","114403","106335","4"
"3081653","112909","103308",""
"3081657","106055","115114",""
"3081660","109578","110876","5"
"3081663","105678","103104",""
"3081667","108576","106246","3"
"3081668","111364","108005","4"
"3081673","101279","101002",""
"3081674","111700","116309","5"
"3081675","","116432",""
"3081677","117249","104050","5"
"3081680","","110971",""
"3081681","","107763",""
"3081682","112694","113933","5"
"3081684","","109833",""
"3081686","100185","107281","5"
"3081687","115238","104875","4"
"3081692","107811","109689",""
"3081693","","112571",""
"3081694","","103789",""
"3081699","114254","103335","4"
"3081700","117374","109792","5"
"3081702","111099","116166","5"
"3081706","102845","109737","4"
"3081709","110564","108195","5"
"3081711","105388","104762","5"
"3081712","113312","108732","5"
"3081715","","115070",""
"3081717","107281","103322","4"
"3081718","","106399",""
"3081719","","104381",""
"3081722","","108352",""
"3081723","104642","117240",""
"3081727","115229","117050","4"
"3081731","","102616",""
"3081732","103624","103107","1"
"3081737","103507","115367",""
"3081738","102862","114313","1"
"3081739","","108753",""
"3081741","110073","102932","4"
"3081743","103711","102842",""
"3081746","","104698",""
"3081748","102046","116582","1"
"3081750","","115596",""
"3081751","116193","114174","5"
"3081752","","114032",""
"3081753","104582","106391","5"
"3081754","115865","113859",""
"3081755","112803","111735","1"
"3081756","","107560",""
"3081759","103000","117283","4"
"3081764","108645","117201","1"
"3081766","","103621",""
"3081770","","111571",""
"3081771","109469","109226","1"
"3081773","","114360",""
"3081774","105300","116202","1"
"3081775","106846","111502",""
"3081776","","114307",""
"3081777","104833","104567",""
"3081781","","104174",""
"3081782","107592","116908","4"
"3081783","","116426",""
"3081786","110779","100386",""
"3081787","","103562",""
"3081789","","102383",""
"3081791","","111169",""
"3081792","108255","106317",""
"3081796","","101269",""
"3081797","","100546",""
"3081802","101169","108551","5"
"3081806","101230","103567","1"
"3081811","111052","109290","5"
"3081812","","115763",""
"3081813","112517","102166",""
"3081820","","109735",""
"3081821","","103332",""
"3081822","","115741",""
"3081823","109190","116879",""
"3081824","","107744",""
"3081827","","105096",""
"3081829","","111847",""
"3081830","100721","115331",""
"3081831","102023","111069","1"
"3081832","105669","107491","4"
"3081834","113738","116955","1"
"3081836","112100","110398","4"
"3081838","111214","107418","1"
"3081841","113107","111716","1"
"3081842","","109352",""
"3081845","103837","107452",""
"3081847","109529","111347","1"
"3081848","","106613",""
"3081851","107739","116093","1"
"3081852","","117429",""
"3081855","105558","105385","4"
"3081856","103473","104745",""
"3081857","","106937",""
"3081860","111063","117126",""
"3081863","109030","111214","5"
"3081864","114711","100213","4"
"3081866","","111986",""
"3081867","113226","112777",""
"3081870","","112208",""
"3081872","115920","106755","3"
"3081873","","109614",""
"3081874","","108064",""
"3081876","","104064",""
"3081880","107752","109226","1"
"3081881","106350","100030","5"
"3081882","","103841",""
"3081884","","101726",""
"3081887","","102464",""
"3081893","","111560",""
"3081894","101693","114857","4"
"3081895","","112859",""
"3081897","","102910",""
"3081900","114870","110985","4"
"3081901","104792","107677","5"
"3081904","","111569",""
"3081905","107018","113575","1"
"3081906","110026","108005","4"
"3081907","","100577",""
"3081908","","106984",""
"3081909","","113032",""
"3081913","101473","111592","3"
"3081914","109779","112567",""
"3081916","115856","110923",""
"3081917","","117063",""
"3081919","116954","102794",""
"3081920","106585","112019",""
"3081921","","104505",""
"3081923","","109679",""
"3081924","103521","110565",""
"3081926","112467","111527","1"
"3081929","104019","110034","4"
"3081930","105170","109447",""
"3081931","109246","102441","2"
"3081932","109679","107842","5"
"3081933","103465","100894","1"
"3081934","","117225",""
"3081935","","104709",""
"3081937","108928","113681",""
"3081938","105641","116402",""
"3081941","110594","117414","1"
"3081944","104848","115170",""
"3081946","111228","106433",""
"3081947","112373","103122","1"
"3081948","","116753",""
"3081949","108659","112706",""
"3081953","112488","114240","1"
"3081957","","111859",""
"3081958","","107100",""
"3081959","","117082",""
"3081963","","106980",""
"3081965","","102674",""
"3081967","106286","110902",""
"3081968","100773","103382","1"
"3081969","116719","112451","5"
"3081970","113864","114044",""
"3081973","","103222",""
"3081975","","108161",""
"3081978","108433","109194",""
"3081979","117468","116646",""
"3081986","","117026",""
"3081991","","108140",""
"3115724","","103254",""
"3081996","113594","105319","4"
"3081997","112602","103571","4"
"3082001","108915","107922",""
"3082002","105183","105642","4"
"3082003","102751","112958",""
"3082009","114370","109682",""
"3082012","","106907",""
"3082013","101895","112269",""
"3082014","","116610",""
"3082015","","103540",""
"3082017","116417","115110","4"
"3082018","","107680",""
"3082020","102576","108177","5"
"3082022","105558","100519",""
"3082023","","109026",""
"3082026","","113420",""
"3082028","109368","114493","5"
"3082031","","113435",""
"3082035","107878","113441","1"
"3082038","107582","112950",""
"3082039","113469","102005",""
"3082040","100676","110627","3"
"3082045","112304","113277","4"
"3082046","115815","109386","5"
"3082050","101807","111893","3"
"3082051","","101389",""
"3082053","103585","113373","4"
"3082060","111542","106603","5"
"3082063","","107685",""
"3082064","110018","107915",""
"3082067","113441","115041","1"
"3082068","","108515",""
"3082069","","108293",""
"3082070","114341","117445","5"
"3082071","","117410",""
"3082072","","110455",""
"3082074","102223","108504","5"
"3082075","116771","104121","1"
"3082077","","112927",""
"3082079","115640","100059",""
"3082080","","117239",""
"3082081","109220","105760",""
"3082082","","103332",""
"3082084","","102809",""
"3082085","102986","100400","1"
"3082086","102156","116525","5"
"3082087","","107135",""
"3082088","112468","101968","1"
"3082091","","111197",""
"3082092","","101166",""
"3082094","115823","100102",""
"3082095","114000","116500","4"
"3082098","107909","111148","5"
"3082099","109053","103737",""
"3082100","103728","101374","2"
"3082101","","103618",""
"3082102","","110237",""
"3082104","103953","108536","4"
"3082105","","117524",""
"3082106","110679","104014","4"
"3082108","102597","111470","4"
"3082111","106383","105354",""
"3082112","101000","106520",""
"3082114","102420","101989","4"
"3082116","107487","105547","5"
"3082117","","101654",""
"3082119","105036","111264",""
"3082121","106744","109598","5"
"3082122","","111936",""
"3082123","115413","105660","1"
"3082126","100405","102055","1"
"3082128","","117212",""
"3082129","101989","101640","1"
"3082132","113881","101681","2"
"3082133","","109109",""
"3082134","104552","116966","5"
"3082136","","106220",""
"3082142","","107402",""
"3082145","","115785",""
"3082146","114238","114942","4"
"3082152","102459","102018","1"
"3082153","","106267",""
"3082154","106515","101773","5"
"3082158","104572","107550","1"
"3082160","112875","108428","2"
"3082161","","111603",""
"3082163","","100849",""
"3082165","101036","112233",""
"3082166","","105049",""
"3082167","114712","101249","3"
"3082171","111913","105398",""
"3082174","117191","114120",""
"3082176","104733","102815",""
"3082177","114259","108023","4"
"3082178","105795","116563",""
"3082179","","108438",""
"3082183","111069","109825","5"
"3082187","","112919",""
"3082188","107312","116591",""
"3082189","113676","101573","3"
"3082190","117034","105316","2"
"3082192","","108881",""
"3082193","","107263",""
"3082196","","100972",""
"3082200","113310","100265",""
"3082202","","105747",""
"3116875","","105576",""
"3082204","","107922",""
"3082205","100605","112824","5"
"3082207","","100367",""
"3082208","103871","108746",""
"3082212","113091","102428","5"
"3082217","111124","104187",""
"3082219","","109449",""
"3082220","","101128",""
"3082222","","116245",""
"3082225","","111152",""
"3082227","","117404",""
"3082228","112074","113723","3"
"3082229","104317","106593","1"
"3082232","","110562",""
"3082235","","111205",""
"3082236","112839","115759","1"
"3082238","111064","100184",""
"3082239","100348","101351","1"
"3082240","114314","104541","2"
"3082242","103269","115751","3"
"3082245","117203","111716","1"
"3082247","","117443",""
"3082248","114594","117161","1"
"3082252","103841","105919","5"
"3082253","","117475",""
"3082254","","100882",""
"3082256","","108698",""
"3082257","109203","100812",""
"3082258","108297","107702","3"
"3082259","","100818",""
"3082264","110035","102559",""
"3082265","106874","108844",""
"3082266","101626","110692","1"
"3082269","114233","105929",""
"3082271","","111009",""
"3082272","","115871",""
"3082273","109018","104204",""
"3082275","103300","101668",""
"3082277","","108182",""
"3082278","101890","109336",""
"3082279","","101517",""
"3082281","107198","112735",""
"3082284","","110533",""
"3082285","","114368",""
"3082286","","113883",""
"3082288","","112200",""
"3082290","107626","113497","5"
"3082292","110235","111637","5"
"3082301","104932","104595","5"
"3082304","110744","104414","3"
"3082305","109915","117118","4"
"3082308","","110944",""
"3082311","105403","104006","5"
"3082315","111714","111862","1"
"3082319","110374","115900","5"
"3082320","","115367",""
"3082321","108824","116567",""
"3082324","109093","100514","2"
"3082325","100144","115157",""
"3082326","","106820",""
"3082330","115558","112501","4"
"3082331","","111918",""
"3082337","101270","100748","4"
"3082338","104119","108536","4"
"3082340","107493","113360",""
"3082341","112777","100926",""
"3082345","115639","114255","5"
"3082348","103455","117534",""
"3082349","","105205",""
"3082352","111329","105641","1"
"3082354","103280","100276","4"
"3082356","108612","117317","3"
"3082357","112095","107895",""
"3082358","108656","105682",""
"3082359","101579","102987","4"
"3082360","106924","114053",""
"3082362","","109333",""
"3082364","109706","100941","4"
"3082367","","112344",""
"3082368","","102369",""
"3082369","112927","115063",""
"3082370","116038","111185","4"
"3082372","","105330",""
"3082375","115163","115042",""
"3082376","","110550",""
"3082377","115665","115470",""
"3082380","111737","105505",""
"3082381","110051","116154",""
"3082382","","106026",""
"3082383","108257","100508","5"
"3082385","110206","106851","1"
"3082386","","105860",""
"3082387","109921","112404",""
"3082388","110843","114045","1"
"3082390","104185","108899","4"
"3082391","101776","103327","2"
"3082393","108545","101798","1"
"3082396","103330","102632","5"
"3082400","","111991",""
"3082401","","107181",""
"3082404","","101103",""
"3082405","114379","102625",""
"3082410","","100676",""
"3082411","","107600",""
"3082413","112851","113169","5"
"3082414","105531","112583","2"
"3082415","102027","110217","4"
"3082418","","104706",""
"3082421","106782","109211",""
"3082423","103447","111080","3"
"3082425","117077","110343",""
"3082427","","108180",""
"3082430","","112098",""
"3082431","102942","109876","4"
"3082436","","106864",""
"3082440","","103195",""
"3082443","","101702",""
"3082446","105790","104986","5"
"3082448","","111324",""
"3082450","104211","106663","4"
"3082454","114927","107771",""
"3082457","","106866",""
"3082460","113905","111875",""
"3082461","","110392",""
"3082462","102867","114566","1"
"3082464","107567","114570",""
"3082466","","110267",""
"3082470","113960","114821","3"
"3082471","117091","109447",""
"3082473","","105720",""
"3082475","","100783",""
"3082476","103925","114988",""
"3082477","116800","101760","5"
"3082478","114826","117428","3"
"3082479","117004","103864","4"
"3082480","101172","115399","1"
"3082482","","105295",""
"3082483","111458","100059",""
"3082484","108737","103372","1"
"3082486","103309","106266","5"
"3082487","","104501",""
"3082490","111893","115009","1"
"3082492","","110674",""
"3082493","101412","114304","1"
"3082494","","110562",""
"3082495","","116528",""
"3082497","111800","103387","1"
"3082498","","106723",""
"3082500","","114387",""
"3082501","104970","101415","1"
"3082502","108703","116533","4"
"3082503","106543","111883","4"
"3082505","117398","110479",""
"3082507","","114955",""
"3082508","114406","113338","1"
"3082510","100580","108190","1"
"3082514","113483","105851","5"
"3082515","114092","105729","5"
"3082517","109045","105489","1"
"3082520","","113471",""
"3082521","","111979",""
"3082523","114023","108508","3"
"3082524","","101049",""
"3082525","116035","100951",""
"3082527","","101605",""
"3082529","","117060",""
"3082530","106385","117313",""
"3082533","","101072",""
"3082536","115272","110279",""
"3082538","","110393",""
"3082539","","112416",""
"3082540","","100593",""
"3082541","108651","115236",""
"3082551","106632","113420",""
"3082553","104099","113345","5"
"3082556","113815","105828",""
"3082558","","106919",""
"3082569","","112539",""
"3082570","112295","100891","4"
"3082572","106258","104953","3"
"3082573","117378","113007",""
"3082574","","113337",""
"3082576","106166","111080","5"
"3082577","101649","104896","1"
"3082581","104400","117332","4"
"3082585","101039","100487","5"
"3082586","106265","110248",""
"3082587","","106681",""
"3082588","","100656",""
"3082589","110636","100382","4"
"3082591","101711","101886","1"
"3082592","116656","110789","3"
"3082593","","105849",""
"3082594","102613","103480","1"
"3082596","","116057",""
"3082598","112499","105929",""
"3082599","106556","107812",""
"3082601","108474","102081",""
"3082603","","109996",""
"3082604","","107013",""
"3082605","108813","115751","4"
"3082607","106384","105432","2"
"3082609","103991","104124",""
"3082613","101916","104559",""
"3082614","107591","100071",""
"3082616","114839","114569","5"
"3082619","104296","107090",""
"3082624","114861","107509","5"
"3082627","","106932",""
"3082628","","113188",""
"3082629","","100107",""
"3082632","110871","110004","3"
"3082634","","111614",""
"3082635","105029","117532",""
"3082636","","102858",""
"3082637","109614","110424",""
"3082638","105866","106584","1"
"3082640","103939","110699","5"
"3082641","116959","111293","2"
"3082643","107035","104901",""
"3082644","113994","114524","2"
"3082645","","107602",""
"3082646","100774","107737",""
"3082649","108421","106924","5"
"3082943","","115168",""
"3082651","106071","116036","2"
"3082658","","104770",""
"3082660","","110112",""
"3082661","108256","105078",""
"3082663","109929","105901",""
"3082664","113492","109744",""
"3082666","","103962",""
"3082668","","108807",""
"3082670","101917","107732",""
"3082672","","101933",""
"3082673","103131","105527",""
"3082674","112153","108471",""
"3082675","106000","102989","1"
"3082676","112539","113729","1"
"3082679","108010","102424",""
"3082680","","113274",""
"3082681","","114888",""
"3082683","107725","105348","1"
"3082685","112964","103675",""
"3082686","117006","110755",""
"3082688","101435","115624","3"
"3082692","112468","112536","4"
"3082693","","115753",""
"3082696","","110259",""
"3082699","","106267",""
"3082701","108988","106702",""
"3082702","107987","112858",""
"3082705","","109824",""
"3082707","","109732",""
"3082708","101040","102205",""
"3082709","113876","115414","2"
"3082714","109656","108055","1"
"3082717","","104449",""
"3082723","","108188",""
"3082724","112517","108478","3"
"3082726","109214","113144","1"
"3082728","","107916",""
"3082729","105963","105718","5"
"3082730","116651","100371",""
"3082733","","101217",""
"3082734","","112219",""
"3082735","","103983",""
"3082737","","110805",""
"3082741","","111510",""
"3082743","104693","106200","1"
"3082746","","100073",""
"3082748","","107871",""
"3082749","105183","114228","4"
"3082754","113431","107562","1"
"3082756","106391","102411","5"
"3082759","103844","102703",""
"3082761","102218","103771",""
"3082767","","108286",""
"3082772","109634","111899","5"
"3082775","","114826",""
"3082779","100947","115061",""
"3082782","115269","112582","5"
"3082783","","102787",""
"3082784","102148","111967","3"
"3082785","","106723",""
"3082786","","101912",""
"3082787","112415","112021","5"
"3082788","106277","116307",""
"3082789","101481","110323",""
"3082790","115996","110187","5"
"3082791","116109","104064",""
"3082794","101217","104527","1"
"3082796","","110323",""
"3082797","105388","109233",""
"3082798","115500","109284","1"
"3082799","","101626",""
"3082801","","106931",""
"3082803","106446","111734",""
"3082804","106147","110286",""
"3082806","105956","102662",""
"3082808","111819","104835","4"
"3082809","117459","100291","3"
"3082810","107522","106312","4"
"3082812","","101112",""
"3082814","","104211",""
"3082815","","104421",""
"3082816","101857","117100","1"
"3082820","","109051",""
"3082821","100180","111747","5"
"3082822","","117503",""
"3082823","101532","107301","2"
"3082825","109422","113981","1"
"3082826","","111232",""
"3082827","117580","100589",""
"3082832","101328","110661","1"
"3082834","100119","106383","3"
"3082837","114531","104477","3"
"3082842","103630","108428","1"
"3082843","114124","108507",""
"3082844","103121","102854","5"
"3082845","103410","115106","1"
"3082847","110040","116254",""
"3082848","111705","104335",""
"3082850","","113481",""
"3082853","","100969",""
"3082855","115882","117607","1"
"3082856","100583","101302","4"
"3082859","","108982",""
"3082860","105166","114220","2"
"3082861","110009","102374","5"
"3082862","105703","105377","1"
"3082864","105487","112938","5"
"3082865","106784","102633","1"
"3082866","102090","107316",""
"3082867","","102828",""
"3082868","","108320",""
"3082869","109184","112706",""
"3082870","110349","108166",""
"3082871","100061","109573",""
"3082872","109786","111540",""
"3082873","","106634",""
"3082874","104891","117190",""
"3082875","111091","109737","5"
"3082879","","108896",""
"3082881","116315","116130",""
"3082884","116024","109203","1"
"3082885","102139","110888",""
"3082886","101391","103402","5"
"3082887","102462","113333","1"
"3082888","","105878",""
"3082889","113550","109598","4"
"3082892","111150","106942",""
"3082896","","115808",""
"3082898","","113987",""
"3082899","","112848",""
"3082900","104265","100596","3"
"3082902","","100245",""
"3082903","100005","105315",""
"3082904","108575","117003","2"
"3082907","101770","115289","1"
"3082908","117409","109876","3"
"3082909","111200","101965","5"
"3082911","101526","106287","5"
"3082912","","113580",""
"3082913","101856","109807",""
"3082915","107106","109094","3"
"3082917","","117519",""
"3082918","","102774",""
"3082921","","111609",""
"3082924","100941","106228","3"
"3082925","116717","113916","4"
"3082926","115196","106811","1"
"3082928","","104652",""
"3082930","110489","107356","4"
"3082933","","100826",""
"3082934","","113032",""
"3082939","113223","108215","1"
"3082941","103241","110153","1"
"3082945","","112323",""
"3082946","","105014",""
"3082947","","116475",""
"3082948","101742","110417","3"
"3082949","109670","116358",""
"3082951","111971","108305","2"
"3082953","103316","106988","4"
"3082961","110227","112232",""
"3082964","101652","116255","1"
"3082967","117548","108139","1"
"3082969","101402","105053","5"
"3082970","107298","116395","1"
"3082972","","113738",""
"3082973","","115692",""
"3082977","","110805",""
"3082979","108438","116676",""
"3082982","110144","112052",""
"3082983","111401","112121",""
"3082984","105822","105756","2"
"3082985","","109277",""
"3082987","110354","114722","1"
"3082989","","111478",""
"3082993","101184","116399",""
"3082995","102277","106989",""
"3082996","115311","112195","5"
"3082998","103093","111041",""
"3083000","110025","113513","5"
"3083002","110720","106964",""
"3083004","117578","104585","1"
"3083007","107670","114588","5"
"3083009","113899","101111",""
"3083011","","104393",""
"3083012","","106697",""
"3083013","","110959",""
"3083014","104555","114577",""
"3083016","","110432",""
"3083017","110284","106830",""
"3083020","105986","112856","4"
"3083021","","108597",""
"3083022","106671","117470","3"
"3083027","100084","106863","1"
"3083028","","112672",""
"3083032","114922","101356","4"
"3083033","100717","102014",""
